age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,Label
85,f,yes,yes,yes,yes,no,0,0,204,out,50,0
86,m,yes,yes,yes,yes,yes,1,1,1715,in,41,0
66,f,yes,no,yes,yes,yes,1,0,9445,out,84,0
96,m,yes,yes,yes,yes,no,1,0,841,in,76,0
13,m,yes,yes,yes,yes,yes,1,0,2153,out,50,0
93,m,no,no,no,yes,yes,1,0,558,out,97,0
87,m,yes,yes,yes,yes,no,0,0,1865,in,46,0
79,f,yes,yes,yes,yes,yes,1,1,130,out,64,0
71,f,yes,yes,yes,yes,yes,1,0,9226,in,36,0
82,f,yes,yes,yes,yes,yes,1,0,1500,in,93,0
52,f,yes,yes,yes,yes,yes,1,0,1808,out,82,0
94,m,yes,no,no,no,yes,1,0,81,out,58,0
85,f,yes,no,yes,yes,yes,0,0,1635,in,25,0
91,m,yes,yes,yes,yes,no,1,1,721,out,69,0
94,m,yes,yes,yes,yes,yes,1,0,6373,out,51,0
87,f,no,yes,yes,yes,yes,1,0,1566,out,12,0
42,m,yes,yes,yes,yes,yes,1,0,1551,out,51,0
79,f,yes,no,no,no,no,1,0,1694,in,25,0
85,m,yes,yes,yes,no,yes,0,0,1232,in,28,0
84,f,yes,yes,yes,yes,yes,1,1,3000,in,4,0
98,m,yes,yes,yes,yes,yes,1,0,9553,in,2,0
66,m,no,yes,yes,yes,yes,1,0,1913,in,98,0
26,f,no,yes,yes,yes,yes,1,0,2981,in,0,0
71,f,yes,yes,no,no,no,1,0,1117,in,39,0
92,m,yes,yes,yes,yes,yes,0,0,1887,out,88,0
91,m,yes,yes,yes,yes,yes,1,1,2158,in,29,0
94,f,yes,yes,yes,yes,yes,1,0,8310,in,17,0
90,f,yes,yes,no,yes,yes,1,0,2776,in,70,0
57,f,yes,yes,yes,yes,yes,1,0,1704,in,41,0
96,m,no,yes,yes,no,no,1,0,1459,out,70,0
96,f,yes,yes,yes,yes,yes,0,0,1020,out,98,0
65,m,yes,yes,yes,yes,yes,1,1,1422,out,62,0
96,m,yes,yes,no,yes,yes,1,0,9704,in,39,0
67,f,no,yes,yes,yes,yes,1,0,1285,in,55,0
35,f,yes,yes,no,yes,yes,1,0,414,in,21,0
97,f,no,yes,yes,no,no,1,0,483,in,2,0
77,f,yes,yes,yes,yes,yes,0,0,2794,out,99,0
98,m,yes,yes,yes,yes,yes,1,1,1512,out,53,0
93,m,yes,yes,yes,no,yes,1,0,4282,in,4,0
88,m,yes,yes,yes,yes,yes,1,0,537,out,0,0
38,m,yes,yes,yes,yes,yes,1,0,121,in,25,0
94,f,no,no,no,no,no,1,0,176,out,68,0
95,m,yes,yes,yes,yes,yes,0,0,938,out,67,0
94,f,yes,yes,yes,no,yes,1,1,256,in,41,0
68,m,yes,yes,yes,yes,no,1,0,8034,in,49,0
90,m,no,yes,yes,yes,yes,1,0,2583,in,69,0
9,m,yes,no,yes,yes,yes,1,0,604,out,99,0
87,m,no,no,no,no,no,1,0,2217,out,68,0
95,m,yes,yes,yes,yes,yes,0,0,2829,out,98,0
97,m,yes,yes,yes,yes,yes,1,1,767,in,8,0
67,f,yes,yes,no,yes,yes,1,0,9205,out,91,0
72,m,yes,no,yes,yes,yes,1,0,994,out,33,0
20,m,yes,yes,yes,yes,yes,1,0,295,out,99,0
93,f,no,yes,no,yes,no,1,0,308,out,80,0
67,m,yes,yes,yes,yes,yes,0,0,709,out,51,0
61,f,yes,yes,yes,yes,yes,1,1,1753,in,11,0
79,f,yes,yes,yes,yes,yes,1,0,9776,in,30,0
78,f,yes,yes,yes,no,yes,1,0,2916,in,84,0
40,m,yes,yes,yes,yes,yes,1,0,691,in,30,0
76,f,no,yes,yes,no,no,1,0,849,in,41,0
64,f,yes,yes,yes,yes,no,0,0,517,out,85,0
95,m,no,yes,yes,yes,yes,1,1,2265,out,67,0
93,f,yes,yes,yes,yes,yes,1,0,6221,out,70,0
65,f,yes,yes,yes,yes,yes,1,0,87,in,74,0
35,f,yes,yes,no,yes,yes,1,0,1795,out,51,0
99,m,yes,no,no,no,no,1,0,958,out,64,0
82,m,no,yes,yes,yes,yes,0,0,1732,in,30,0
74,m,yes,yes,no,yes,yes,1,1,53,in,28,0
90,f,yes,yes,yes,yes,yes,1,0,9145,out,56,0
78,m,yes,yes,yes,yes,yes,1,0,2708,out,31,0
18,f,yes,yes,yes,no,yes,1,0,221,in,22,0
96,m,no,no,yes,yes,no,1,0,382,out,61,0
79,f,yes,yes,yes,yes,no,0,0,2006,out,74,0
65,f,yes,yes,yes,yes,no,1,1,230,in,35,0
80,m,yes,yes,yes,yes,yes,1,0,4493,in,46,0
95,m,yes,yes,yes,yes,yes,1,0,112,out,12,0
4,m,yes,yes,no,yes,yes,1,0,1046,in,39,0
73,m,no,no,no,yes,no,1,0,672,in,20,0
65,m,no,yes,yes,yes,yes,0,0,237,out,99,0
62,f,yes,yes,yes,no,yes,1,1,1744,out,54,0
69,f,yes,yes,yes,yes,yes,1,0,3471,in,23,0
97,m,yes,no,yes,yes,yes,1,0,1420,in,51,0
23,m,yes,yes,yes,yes,no,1,0,1568,in,18,0
61,f,no,no,yes,no,yes,1,0,715,out,93,0
87,m,yes,yes,yes,no,yes,0,0,2400,in,14,0
78,m,yes,yes,yes,no,yes,1,1,2774,in,20,0
90,f,yes,yes,yes,no,yes,1,0,5966,out,83,0
78,m,no,yes,yes,yes,yes,1,0,2996,out,16,0
39,f,yes,yes,yes,yes,yes,1,0,2657,out,58,0
74,f,no,yes,no,no,no,1,0,913,out,50,0
71,m,no,yes,yes,yes,yes,0,0,1527,in,30,0
99,f,yes,yes,yes,yes,yes,1,1,146,in,11,0
76,m,yes,yes,yes,yes,yes,1,0,7241,in,39,0
72,m,yes,yes,yes,yes,yes,1,0,687,out,24,0
54,m,yes,yes,yes,yes,yes,1,0,2069,out,96,0
88,m,no,no,no,no,no,1,0,2665,in,16,0
66,m,yes,yes,yes,yes,yes,0,0,1746,out,59,0
84,m,yes,yes,yes,yes,yes,1,1,1199,in,25,0
91,m,no,yes,yes,yes,yes,1,0,4321,out,77,0
98,f,yes,no,yes,yes,yes,1,0,1970,out,23,0
42,m,yes,yes,yes,yes,yes,1,0,492,in,23,0
68,m,yes,no,no,no,no,1,0,1975,in,18,0
89,f,yes,yes,yes,yes,yes,0,0,2374,in,3,0
98,f,yes,yes,yes,yes,no,1,1,1108,in,11,0
90,m,yes,yes,yes,yes,yes,1,0,5892,out,59,0
70,m,yes,no,yes,yes,yes,1,0,151,in,89,0
38,m,yes,yes,yes,no,yes,1,0,1502,in,37,0
72,m,no,no,no,no,no,1,0,1667,out,96,0
92,f,no,yes,yes,yes,yes,0,0,2152,out,57,0
88,m,yes,yes,yes,yes,yes,1,1,2465,in,30,0
99,f,yes,yes,yes,yes,yes,1,0,5593,in,17,0
83,m,yes,yes,yes,no,yes,1,0,2413,in,54,0
16,m,yes,yes,yes,yes,yes,1,0,1449,out,61,0
77,m,no,no,no,no,no,1,0,1441,in,31,0
90,m,no,yes,yes,yes,yes,0,0,507,out,77,0
74,m,yes,no,yes,yes,yes,1,1,2355,out,64,0
78,m,yes,yes,yes,yes,yes,1,0,7778,in,30,0
79,m,yes,yes,yes,yes,yes,1,0,2675,in,60,0
52,m,yes,yes,yes,yes,yes,1,0,613,in,4,0
68,m,yes,yes,no,no,yes,1,0,2862,out,96,0
80,m,yes,yes,yes,no,yes,0,0,2432,out,61,0
66,m,yes,yes,yes,no,yes,1,1,1420,in,16,0
89,f,yes,yes,yes,yes,no,1,0,4526,in,26,0
67,m,yes,no,yes,yes,yes,1,0,261,in,57,0
32,m,yes,yes,yes,yes,no,1,0,71,in,36,0
86,f,no,yes,no,yes,yes,1,0,1302,in,42,0
76,f,no,yes,yes,yes,yes,0,0,1697,in,32,0
69,f,yes,yes,yes,no,yes,1,1,1822,in,48,0
79,f,yes,yes,yes,yes,yes,1,0,8215,in,13,0
89,f,no,yes,yes,yes,yes,1,0,1314,out,15,0
6,f,yes,yes,yes,yes,yes,1,0,1633,in,27,0
92,m,no,no,no,no,no,1,0,1692,out,85,0
78,m,yes,yes,yes,yes,yes,0,0,168,out,57,0
82,f,yes,yes,yes,yes,yes,1,1,2583,in,39,0
87,m,no,yes,yes,yes,yes,1,0,3554,out,85,0
91,f,yes,yes,no,yes,yes,1,0,822,out,13,0
48,f,yes,yes,yes,no,yes,1,0,2792,in,29,0
79,f,no,no,no,no,no,1,0,250,out,85,0
66,f,yes,yes,yes,yes,yes,0,0,2036,in,47,0
65,m,yes,yes,yes,yes,yes,1,1,2750,out,95,0
72,f,yes,yes,yes,yes,yes,1,0,8319,in,0,0
64,f,yes,yes,yes,no,yes,1,0,416,in,88,0
7,m,yes,yes,yes,yes,yes,1,0,1431,in,3,0
96,m,no,yes,yes,no,no,1,0,2707,in,19,0
74,f,yes,no,yes,yes,yes,0,0,2357,in,21,0
80,f,yes,yes,yes,no,yes,1,1,2803,out,59,0
90,f,yes,yes,yes,yes,yes,1,0,4688,in,27,0
60,f,yes,yes,yes,yes,yes,1,0,1513,out,35,0
18,m,yes,yes,yes,yes,yes,1,0,2420,out,62,0
77,m,no,no,no,no,no,1,0,1011,out,72,0
86,f,yes,yes,yes,yes,yes,0,0,2519,in,22,0
81,m,yes,yes,yes,yes,yes,1,1,2308,in,1,0
95,m,yes,yes,yes,yes,yes,1,0,9197,out,51,0
78,m,yes,yes,yes,yes,yes,1,0,310,in,73,0
30,f,yes,yes,yes,yes,yes,1,0,926,in,39,0
71,m,no,no,no,no,no,1,0,2947,out,55,0
73,f,yes,yes,yes,yes,yes,0,0,628,out,93,0
100,m,yes,yes,yes,yes,yes,1,1,850,in,25,0
81,m,yes,yes,yes,yes,yes,1,0,7261,out,67,0
88,f,no,yes,yes,yes,yes,1,0,1473,in,50,0
9,f,yes,yes,yes,yes,yes,1,0,75,out,68,0
75,f,yes,no,no,no,no,1,0,605,in,28,0
61,f,yes,yes,yes,yes,yes,0,0,306,in,14,0
82,m,yes,yes,no,yes,yes,1,1,2035,in,8,0
98,m,yes,yes,yes,yes,yes,1,0,9123,out,85,0
100,m,yes,yes,yes,yes,yes,1,0,1492,in,100,0
64,m,yes,yes,yes,yes,yes,1,0,317,in,40,0
98,m,yes,no,no,yes,yes,1,0,1411,out,63,0
96,m,yes,yes,yes,yes,yes,0,0,1753,in,26,0
72,f,yes,yes,yes,yes,no,1,1,967,out,79,0
98,m,yes,yes,no,yes,yes,1,0,7205,out,85,0
80,f,yes,yes,yes,yes,yes,1,0,1531,in,100,0
45,m,yes,yes,yes,no,yes,1,0,2286,out,80,0
77,m,no,yes,no,yes,no,1,0,614,out,81,0
79,m,yes,yes,yes,yes,no,0,0,2020,in,49,0
100,m,yes,yes,yes,yes,no,1,1,1439,in,32,0
94,f,yes,yes,yes,yes,yes,1,0,4885,out,56,0
81,f,yes,yes,yes,no,yes,1,0,350,out,32,0
15,m,yes,yes,yes,yes,yes,1,0,1285,in,16,0
81,m,no,no,no,no,no,1,0,1272,in,21,0
76,f,yes,yes,yes,no,yes,0,0,788,in,21,0
81,m,yes,yes,yes,yes,yes,1,1,2620,in,32,0
83,f,yes,yes,yes,yes,no,1,0,4850,out,69,0
70,f,yes,yes,no,yes,yes,1,0,854,in,78,0
51,m,no,yes,yes,yes,yes,1,0,2531,out,67,0
75,f,yes,no,yes,yes,no,1,0,2795,out,70,0
70,f,yes,yes,yes,yes,yes,0,0,686,out,64,0
77,f,yes,yes,yes,no,yes,1,1,578,in,27,0
98,f,yes,no,yes,yes,yes,1,0,6810,in,46,0
99,f,yes,no,yes,yes,yes,1,0,361,out,5,0
59,f,yes,yes,yes,yes,yes,1,0,449,in,7,0
84,f,yes,yes,no,yes,no,1,0,934,in,8,0
64,f,yes,yes,yes,yes,yes,0,0,1141,out,69,0
63,f,yes,yes,yes,yes,no,1,1,2600,out,58,0
66,f,yes,yes,yes,yes,yes,1,0,3050,out,75,0
61,f,yes,yes,no,yes,yes,1,0,35,out,5,0
44,f,yes,yes,yes,yes,yes,1,0,1351,out,64,0
98,m,no,no,yes,no,yes,1,0,294,in,8,0
71,m,yes,yes,yes,yes,yes,0,0,899,out,66,0
67,f,yes,yes,yes,yes,yes,1,1,1919,in,19,0
93,f,yes,yes,yes,yes,no,1,0,9995,out,60,0
92,f,yes,yes,yes,yes,no,1,0,366,in,74,0
54,m,yes,yes,yes,yes,yes,1,0,463,in,9,0
100,f,no,no,no,yes,yes,1,0,272,out,60,0
97,m,yes,yes,yes,no,yes,0,0,2819,out,75,0
98,m,yes,yes,yes,no,yes,1,1,828,out,53,0
99,m,yes,yes,yes,yes,no,1,0,5101,in,42,0
73,f,yes,yes,yes,yes,yes,1,0,2880,out,17,0
59,m,yes,yes,yes,yes,no,1,0,730,in,42,0
73,f,yes,yes,yes,no,no,1,0,231,in,47,0
78,f,yes,yes,yes,yes,yes,0,0,2426,in,38,0
75,f,yes,no,yes,yes,yes,1,1,1071,in,34,0
96,m,yes,yes,yes,yes,yes,1,0,3366,in,17,0
78,m,yes,no,yes,yes,yes,1,0,1129,out,27,0
51,f,yes,yes,yes,yes,no,1,0,648,out,51,0
99,f,no,yes,yes,yes,no,1,0,727,in,4,0
91,f,yes,yes,yes,yes,yes,0,0,1167,out,57,0
74,f,yes,yes,yes,yes,yes,1,1,659,in,38,0
77,f,yes,yes,yes,yes,yes,1,0,5329,out,57,0
76,f,yes,yes,yes,yes,yes,1,0,2125,in,79,0
12,m,yes,yes,yes,yes,yes,1,0,596,out,65,0
78,m,yes,no,no,yes,yes,1,0,1550,in,13,0
70,f,yes,yes,no,yes,yes,0,0,2284,out,95,0
67,f,yes,yes,yes,yes,yes,1,1,1320,out,91,0
92,m,yes,yes,yes,yes,yes,1,0,6962,out,70,0
99,f,no,yes,yes,yes,yes,1,0,2840,in,68,0
7,f,yes,yes,yes,yes,yes,1,0,548,out,56,0
82,m,yes,yes,no,no,yes,1,0,2425,in,48,0
60,f,yes,yes,yes,yes,yes,0,0,911,in,23,0
86,m,yes,yes,yes,yes,yes,1,1,2395,in,29,0
81,f,yes,yes,no,yes,yes,1,0,8084,in,29,0
69,m,yes,yes,yes,yes,yes,1,0,2674,out,30,0
45,m,yes,yes,yes,no,yes,1,0,383,out,68,0
91,f,no,no,no,no,yes,1,0,889,out,98,0
100,m,yes,yes,yes,yes,no,0,0,103,in,10,0
65,m,yes,yes,yes,no,yes,1,1,2015,out,77,0
67,f,yes,yes,no,yes,yes,1,0,5842,in,39,0
98,m,yes,yes,yes,yes,no,1,0,947,out,39,0
50,f,yes,no,yes,yes,yes,1,0,914,out,56,0
85,m,no,yes,yes,no,yes,1,0,1912,in,41,0
96,f,yes,yes,yes,yes,yes,0,0,1762,in,29,0
77,m,yes,yes,yes,yes,no,1,1,2155,out,100,0
60,f,yes,yes,yes,yes,yes,1,0,3567,out,76,0
95,f,yes,yes,yes,no,yes,1,0,2254,out,32,0
42,m,no,yes,yes,yes,yes,1,0,2146,in,24,0
76,f,yes,yes,no,yes,no,1,0,2362,in,3,0
64,f,yes,no,yes,yes,yes,0,0,158,out,67,0
75,m,yes,no,yes,yes,yes,1,1,2845,in,11,0
91,f,no,yes,yes,yes,yes,1,0,8286,out,55,0
83,f,no,yes,yes,yes,yes,1,0,1385,in,75,0
9,m,yes,yes,yes,yes,yes,1,0,2667,out,84,0
91,m,no,no,no,yes,no,1,0,860,out,72,0
94,f,yes,yes,yes,yes,no,0,0,1766,out,75,0
93,m,no,yes,yes,yes,yes,1,1,2318,in,10,0
78,m,yes,yes,yes,yes,yes,1,0,8300,in,11,0
80,m,yes,yes,no,yes,yes,1,0,1792,out,39,0
13,m,yes,yes,yes,no,yes,1,0,1144,in,23,0
84,f,no,yes,no,yes,yes,1,0,2410,in,11,0
68,m,yes,yes,yes,yes,yes,0,0,2425,out,61,0
74,f,yes,yes,yes,yes,yes,1,1,2327,out,57,0
69,m,yes,yes,yes,yes,no,1,0,9369,in,26,0
65,f,yes,yes,yes,yes,yes,1,0,1685,in,53,0
22,f,yes,yes,yes,yes,yes,1,0,693,in,42,0
72,m,no,no,no,no,no,1,0,2711,in,31,0
79,m,yes,yes,yes,yes,yes,0,0,396,out,85,0
84,m,yes,yes,no,yes,yes,1,1,1072,out,64,0
67,m,no,yes,yes,yes,yes,1,0,5587,in,46,0
83,m,no,yes,yes,yes,yes,1,0,2499,out,42,0
24,m,yes,yes,yes,yes,yes,1,0,1982,in,5,0
94,f,no,no,yes,no,yes,1,0,2026,out,73,0
90,f,yes,yes,yes,yes,yes,0,0,866,in,33,0
79,m,no,yes,yes,yes,yes,1,1,806,out,58,0
82,m,yes,yes,yes,yes,yes,1,0,7566,in,16,0
97,f,yes,yes,no,yes,yes,1,0,2104,out,20,0
5,m,no,yes,yes,yes,yes,1,0,583,in,8,0
92,m,no,no,yes,yes,yes,1,0,2602,in,22,0
72,f,yes,no,yes,yes,yes,0,0,404,out,62,0
64,f,yes,yes,no,yes,yes,1,1,1186,out,55,0
60,f,yes,yes,yes,yes,yes,1,0,6327,out,79,0
91,m,yes,no,yes,yes,yes,1,0,1526,out,42,0
46,f,yes,no,yes,yes,yes,1,0,2492,out,75,0
69,f,yes,yes,yes,no,no,1,0,2911,in,40,0
85,f,no,yes,yes,yes,yes,0,0,2766,out,53,0
99,f,no,yes,yes,yes,yes,1,1,363,in,34,0
99,f,yes,yes,yes,yes,yes,1,0,7737,out,71,0
99,m,yes,yes,yes,yes,yes,1,0,2034,out,31,0
13,m,yes,yes,yes,yes,yes,1,0,459,out,89,0
66,f,yes,no,no,yes,yes,1,0,1247,in,19,0
94,m,no,yes,yes,yes,yes,0,0,516,in,27,0
93,m,yes,yes,yes,no,yes,1,1,2659,out,89,0
93,f,no,yes,yes,yes,yes,1,0,6398,in,43,0
84,f,yes,yes,yes,yes,yes,1,0,995,in,92,0
35,m,yes,yes,yes,yes,yes,1,0,2657,in,13,0
66,m,no,no,no,no,no,1,0,2726,out,54,0
83,m,yes,yes,yes,yes,yes,0,0,1562,in,35,0
92,m,yes,yes,yes,yes,yes,1,1,2526,out,87,0
100,m,yes,yes,yes,yes,yes,1,0,6443,in,14,0
71,m,yes,no,yes,yes,yes,1,0,2948,out,7,0
51,f,yes,yes,yes,no,yes,1,0,925,in,38,0
78,m,no,yes,no,no,no,1,0,524,in,39,0
100,m,yes,yes,yes,yes,no,0,0,59,out,75,0
66,f,no,yes,yes,yes,yes,1,1,2822,in,17,0
90,f,yes,no,yes,yes,yes,1,0,3554,in,19,0
94,f,yes,yes,no,yes,yes,1,0,2689,in,58,0
38,m,yes,yes,yes,yes,yes,1,0,2312,out,69,0
85,m,no,no,no,no,no,1,0,139,in,41,0
69,m,yes,no,yes,yes,yes,0,0,1092,out,94,0
62,f,yes,no,yes,yes,yes,1,1,96,in,11,0
89,m,yes,yes,yes,no,yes,1,0,3968,in,25,0
87,m,yes,yes,yes,yes,yes,1,0,2677,in,85,0
49,m,yes,yes,yes,yes,no,1,0,45,out,73,0
83,m,no,no,no,no,no,1,0,475,in,18,0
79,f,yes,yes,no,yes,yes,0,0,1183,in,4,0
91,m,no,yes,yes,yes,yes,1,1,2195,in,17,0
79,f,yes,no,yes,yes,yes,1,0,6234,out,82,0
63,f,yes,yes,yes,yes,yes,1,0,1759,out,46,0
32,f,yes,yes,yes,yes,yes,1,0,2702,out,84,0
89,f,no,yes,no,no,no,1,0,822,in,32,0
100,f,no,yes,yes,yes,yes,0,0,1470,out,81,0
79,m,yes,no,yes,yes,yes,1,1,2636,out,87,0
72,f,yes,yes,yes,yes,yes,1,0,4392,out,61,0
60,f,yes,no,yes,yes,yes,1,0,1962,out,22,0
8,f,yes,yes,yes,yes,yes,1,0,1256,out,52,0
73,m,no,no,no,yes,no,1,0,1242,out,68,0
85,f,yes,yes,yes,no,yes,0,0,1389,out,59,0
74,m,yes,yes,yes,no,yes,1,1,865,in,9,0
63,f,yes,yes,yes,yes,yes,1,0,3332,in,48,0
75,f,yes,yes,yes,yes,yes,1,0,2626,out,20,0
20,f,yes,yes,yes,yes,yes,1,0,1471,in,40,0
69,m,no,no,no,no,no,1,0,308,out,69,0
95,f,yes,yes,yes,yes,yes,0,0,1553,out,100,0
94,m,yes,yes,yes,yes,no,1,1,1345,out,61,0
72,m,yes,yes,yes,yes,yes,1,0,5346,in,18,0
73,f,yes,yes,yes,yes,yes,1,0,1492,out,12,0
22,m,yes,yes,yes,yes,no,1,0,1454,in,1,0
92,m,no,no,no,no,no,1,0,231,out,63,0
67,m,yes,yes,yes,yes,no,0,0,2474,out,91,0
82,f,yes,yes,no,yes,yes,1,1,1064,out,92,0
65,f,yes,no,yes,yes,yes,1,0,7564,out,92,0
85,f,yes,yes,yes,yes,no,1,0,436,out,0,0
46,f,yes,no,yes,yes,yes,1,0,2856,in,31,0
97,m,no,no,no,no,no,1,0,1951,in,22,0
73,m,yes,yes,yes,yes,yes,0,0,875,in,47,0
95,f,yes,yes,no,yes,yes,1,1,2909,out,51,0
96,m,yes,yes,yes,yes,yes,1,0,9068,in,18,0
70,m,yes,yes,no,yes,yes,1,0,2686,out,12,0
0,m,yes,yes,no,yes,yes,1,0,2224,in,26,0
91,m,yes,no,no,yes,no,1,0,2545,in,18,0
97,m,yes,yes,yes,yes,yes,0,0,1096,in,36,0
96,m,no,yes,yes,yes,yes,1,1,2995,out,51,0
74,f,yes,yes,yes,yes,yes,1,0,8233,in,27,0
77,m,yes,yes,yes,no,yes,1,0,1379,out,6,0
5,m,no,yes,yes,yes,yes,1,0,1895,out,51,0
83,m,no,no,no,no,no,1,0,5,out,66,0
98,m,yes,yes,yes,yes,yes,0,0,1661,in,30,0
97,m,yes,yes,yes,yes,yes,1,1,2142,in,25,0
66,m,no,yes,yes,yes,yes,1,0,3506,out,98,0
88,f,yes,yes,no,yes,yes,1,0,1125,in,91,0
59,m,no,yes,yes,yes,yes,1,0,1475,in,10,0
97,m,no,no,no,no,no,1,0,615,out,62,0
65,m,yes,no,yes,yes,yes,0,0,422,in,16,0
63,f,yes,yes,no,yes,yes,1,1,1511,in,28,0
66,m,yes,no,yes,yes,yes,1,0,9233,out,63,0
85,f,no,yes,yes,yes,yes,1,0,263,out,17,0
38,f,yes,yes,yes,yes,yes,1,0,2325,in,34,0
66,f,yes,no,yes,yes,no,1,0,2569,out,56,0
67,m,yes,yes,yes,yes,no,0,0,710,in,0,0
74,m,yes,no,yes,yes,yes,1,1,889,out,57,0
65,f,yes,no,yes,yes,yes,1,0,3274,in,10,0
96,m,no,yes,yes,yes,yes,1,0,811,in,65,0
57,f,yes,yes,yes,yes,yes,1,0,2379,out,60,0
67,m,no,no,yes,no,yes,1,0,1568,out,50,0
86,f,yes,yes,yes,yes,no,0,0,2756,out,56,0
86,m,yes,yes,yes,yes,yes,1,1,1597,in,0,0
84,m,yes,yes,yes,yes,no,1,0,8997,in,25,0
61,f,no,yes,yes,yes,yes,1,0,1444,in,64,0
58,f,yes,yes,yes,yes,no,1,0,1063,in,38,0
66,f,no,no,no,yes,no,1,0,2514,out,51,0
88,m,yes,no,yes,yes,yes,0,0,1866,in,14,0
96,m,yes,yes,no,yes,yes,1,1,810,out,63,0
74,m,yes,yes,yes,yes,yes,1,0,3508,in,45,0
89,m,yes,yes,yes,yes,yes,1,0,327,out,49,0
40,f,yes,yes,yes,yes,no,1,0,2167,in,8,0
82,f,no,no,no,no,no,1,0,2857,out,100,0
69,m,yes,no,yes,yes,yes,0,0,1277,out,84,0
98,f,yes,no,yes,yes,yes,1,1,2434,in,47,0
65,m,yes,yes,no,yes,yes,1,0,9035,in,10,0
78,f,yes,yes,yes,yes,no,1,0,1319,out,24,0
60,m,yes,yes,yes,yes,yes,1,0,585,out,66,0
96,f,no,yes,no,yes,no,1,0,158,out,54,0
77,m,no,yes,yes,yes,yes,0,0,1355,out,58,0
93,m,yes,yes,yes,yes,no,1,1,1880,out,89,0
99,m,yes,yes,yes,yes,yes,1,0,9297,in,0,0
95,f,yes,yes,yes,yes,yes,1,0,1807,out,10,0
55,f,yes,no,yes,yes,yes,1,0,2897,out,73,0
70,f,no,no,no,no,no,1,0,543,in,48,0
68,m,yes,yes,yes,yes,yes,0,0,2518,out,81,0
77,m,yes,yes,yes,yes,yes,1,1,629,out,65,0
91,f,yes,yes,yes,yes,yes,1,0,5055,out,99,0
65,m,yes,yes,yes,no,yes,1,0,742,in,60,0
31,f,yes,yes,yes,no,yes,1,0,2361,in,33,0
72,m,no,no,no,no,no,1,0,2146,out,92,0
84,f,yes,yes,yes,yes,yes,0,0,151,out,89,0
62,f,yes,yes,no,yes,yes,1,1,2017,in,20,0
79,m,yes,yes,yes,yes,no,1,0,9431,in,5,0
91,f,yes,yes,yes,yes,yes,1,0,114,out,31,0
12,f,no,yes,yes,yes,yes,1,0,2332,out,99,0
99,f,no,no,no,no,no,1,0,945,in,23,0
77,m,yes,yes,yes,yes,yes,0,0,941,in,47,0
66,m,yes,yes,yes,yes,yes,1,1,829,out,65,0
60,f,yes,yes,yes,yes,yes,1,0,8289,in,32,0
80,f,yes,yes,yes,yes,yes,1,0,2457,in,73,0
56,f,yes,yes,yes,yes,no,1,0,445,in,16,0
100,f,no,no,yes,yes,no,1,0,2664,out,95,0
71,f,yes,yes,no,yes,yes,0,0,214,in,30,0
89,f,yes,yes,yes,yes,yes,1,1,1078,in,1,0
86,m,yes,yes,yes,yes,yes,1,0,5433,in,26,0
80,m,yes,yes,yes,yes,yes,1,0,2071,in,71,0
16,f,yes,yes,yes,yes,yes,1,0,1333,in,17,0
76,m,no,yes,no,no,yes,1,0,940,in,45,0
91,f,yes,yes,yes,yes,yes,0,0,947,out,54,0
91,f,yes,yes,no,yes,yes,1,1,234,out,57,0
97,f,yes,no,yes,yes,yes,1,0,9752,out,72,0
65,f,yes,yes,yes,yes,yes,1,0,669,out,21,0
56,m,no,yes,yes,yes,yes,1,0,2404,in,45,0
98,f,yes,no,no,no,no,1,0,131,in,23,0
66,f,yes,yes,yes,yes,yes,0,0,1493,in,9,0
61,f,yes,yes,yes,yes,yes,1,1,2248,out,53,0
99,f,yes,yes,yes,yes,yes,1,0,8421,in,20,0
69,m,yes,yes,yes,yes,yes,1,0,2533,in,64,0
34,f,yes,yes,yes,yes,yes,1,0,1416,out,51,0
84,f,yes,no,no,no,no,1,0,2922,in,18,0
77,f,yes,yes,yes,yes,yes,0,0,1134,in,14,0
94,m,yes,no,yes,yes,yes,1,1,1507,out,91,0
79,m,yes,yes,yes,yes,yes,1,0,4993,out,71,0
86,m,yes,yes,yes,no,yes,1,0,1506,out,37,0
59,m,yes,yes,yes,yes,yes,1,0,763,out,93,0
89,f,no,no,no,no,no,1,0,2449,in,23,0
89,f,yes,yes,yes,yes,yes,0,0,1459,out,62,0
79,f,yes,yes,yes,no,yes,1,1,2683,in,14,0
68,f,yes,yes,yes,yes,yes,1,0,5949,out,84,0
70,m,yes,no,yes,yes,yes,1,0,226,in,91,0
19,m,yes,yes,yes,yes,yes,1,0,254,in,16,0
87,m,no,yes,yes,no,no,1,0,1770,in,14,0
95,f,yes,yes,yes,yes,yes,0,0,1756,in,49,0
60,f,yes,yes,yes,yes,yes,1,1,546,out,72,0
99,f,yes,yes,no,yes,yes,1,0,9832,out,91,0
70,f,yes,yes,yes,yes,yes,1,0,757,out,24,0
44,m,yes,yes,yes,yes,yes,1,0,1965,in,17,0
73,f,no,no,yes,yes,no,1,0,23,out,64,0
77,f,no,yes,yes,yes,yes,0,0,714,out,64,0
77,f,yes,no,yes,yes,yes,1,1,1156,out,92,0
84,f,yes,yes,yes,yes,no,1,0,9562,in,6,0
92,f,yes,yes,no,yes,yes,1,0,2350,in,82,0
