age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,Label
90,f,no,no,no,no,yes,0,1,9967,out,52,0
44,m,no,no,yes,no,no,1,1,4810,in,64,0
23,m,yes,no,no,no,yes,1,0,7518,out,45,0
63,m,no,no,no,no,no,1,0,6144,out,40,0
5,f,yes,yes,yes,no,no,0,1,551,in,97,0
7,f,no,yes,yes,yes,yes,0,1,2207,out,95,0
8,f,no,yes,yes,yes,no,0,0,9732,out,84,0
75,f,yes,yes,no,yes,yes,1,1,545,out,13,0
56,m,no,no,yes,yes,yes,0,1,9777,out,18,0
40,m,yes,no,yes,no,yes,1,1,1648,out,34,0
18,m,no,yes,yes,no,no,0,1,888,in,3,0
11,f,yes,no,no,yes,no,1,1,786,out,33,0
50,m,yes,no,yes,no,yes,0,0,7449,in,51,0
72,f,yes,no,yes,no,no,0,0,202,out,22,0
10,f,no,no,yes,no,yes,1,0,5040,in,77,0
3,f,yes,no,yes,no,yes,1,0,7809,in,79,0
44,f,yes,no,no,no,no,0,1,5954,in,19,0
2,m,no,no,no,yes,no,1,1,4514,in,98,0
49,f,yes,yes,no,no,no,0,0,3203,in,39,0
56,f,no,no,no,no,yes,1,1,5593,out,29,0
44,f,yes,no,no,no,yes,0,1,6857,out,61,0
56,m,yes,no,no,yes,yes,1,0,6492,in,44,0
27,m,no,no,no,yes,no,0,1,500,in,52,0
41,f,no,no,yes,yes,no,1,1,1975,out,86,0
100,m,yes,yes,no,yes,no,0,1,6541,in,60,0
93,m,no,yes,no,yes,no,0,0,9277,out,6,0
55,m,no,yes,no,yes,no,1,0,3834,out,37,0
40,m,no,no,no,no,no,0,0,8599,out,94,0
92,f,yes,no,yes,no,no,0,0,687,out,85,0
63,m,yes,no,yes,yes,no,0,1,9601,in,17,0
33,m,no,yes,no,no,no,0,1,7077,out,47,0
81,m,no,no,yes,no,yes,1,0,124,in,51,0
16,m,no,no,yes,yes,no,0,0,9584,in,32,0
84,f,yes,no,no,no,no,0,1,5202,out,75,0
23,m,yes,no,no,no,yes,0,0,9868,out,99,0
79,m,no,no,yes,no,yes,0,1,2442,out,64,0
31,m,no,no,no,no,yes,1,0,4721,out,82,0
80,m,yes,no,yes,no,yes,0,0,4661,out,5,0
9,f,yes,yes,no,no,yes,1,1,2346,in,82,0
11,f,no,no,yes,yes,no,0,1,521,out,99,0
93,f,no,yes,yes,no,no,0,1,1795,out,88,0
26,m,no,no,no,yes,yes,0,1,3415,out,53,0
76,f,no,yes,yes,no,yes,0,1,4173,in,53,0
66,m,no,no,yes,no,yes,0,1,1126,in,95,0
52,m,no,no,no,no,no,1,0,6988,in,26,0
51,m,no,no,no,no,no,1,1,8868,in,39,0
52,m,no,yes,no,yes,yes,0,0,4794,in,80,0
70,f,yes,no,yes,no,yes,0,1,2680,out,47,0
44,f,yes,no,yes,no,no,0,0,5723,in,33,0
29,f,yes,yes,yes,yes,no,1,1,899,in,64,0
48,m,no,no,no,no,yes,1,0,9716,in,60,0
91,f,yes,no,no,no,no,0,0,9010,in,40,0
27,m,yes,no,no,yes,no,0,0,6803,in,46,0
84,m,yes,yes,no,yes,yes,0,1,634,in,53,0
48,m,yes,yes,no,no,no,1,1,7483,out,17,0
9,f,yes,no,yes,yes,yes,1,1,619,in,64,0
28,m,yes,no,yes,yes,yes,1,1,4113,out,52,0
21,f,no,yes,yes,no,yes,0,0,1194,out,44,0
34,f,yes,no,no,no,no,0,0,9001,in,1,0
11,f,no,yes,yes,yes,no,1,1,2848,in,6,0
23,f,no,yes,yes,no,no,0,0,8173,out,51,0
21,m,no,yes,yes,yes,no,0,0,2963,out,6,0
52,f,yes,no,yes,yes,no,1,1,5630,in,14,0
14,f,no,no,yes,no,no,0,0,8622,out,78,0
86,m,yes,no,yes,yes,yes,0,1,7143,out,64,0
89,f,no,no,yes,no,no,1,1,3361,in,52,0
14,m,yes,yes,yes,yes,no,1,0,3943,out,95,0
87,m,yes,no,no,no,yes,1,1,5897,out,10,0
45,f,yes,no,no,no,no,0,0,3795,out,7,0
36,m,yes,no,no,yes,no,0,0,1032,out,35,0
55,f,no,no,no,yes,yes,0,0,318,in,44,0
97,m,yes,no,yes,yes,yes,1,1,960,out,23,0
67,f,yes,yes,no,yes,yes,0,1,6759,out,29,0
49,f,no,no,yes,no,no,1,0,6443,out,27,0
52,m,no,no,yes,no,no,1,1,1186,out,41,0
69,f,yes,yes,no,no,yes,0,0,1319,out,79,0
68,f,no,yes,yes,yes,no,0,0,5540,in,31,0
29,m,no,no,yes,no,yes,0,1,1619,in,40,0
84,m,no,no,no,yes,no,1,0,6565,in,87,0
3,m,no,yes,no,no,no,0,0,7345,in,58,0
57,f,yes,no,yes,no,yes,0,0,8551,in,44,0
65,m,yes,no,yes,no,no,1,1,6062,out,96,0
81,f,no,yes,yes,no,no,0,1,8423,in,90,0
83,f,no,no,yes,yes,yes,0,1,4387,in,42,0
4,m,no,no,no,no,yes,1,0,8131,out,76,0
12,f,no,no,no,no,yes,1,1,3997,in,86,0
39,f,no,no,no,no,yes,0,1,9002,in,5,0
15,f,no,no,no,yes,yes,0,1,7286,in,8,0
17,f,yes,yes,no,no,no,0,0,4185,in,32,0
18,f,yes,yes,no,no,yes,1,1,3080,out,78,0
20,m,yes,no,no,yes,no,0,0,4459,in,96,0
36,m,yes,yes,yes,yes,yes,0,1,9853,out,28,0
19,f,no,yes,yes,no,yes,0,0,9327,in,46,0
13,f,no,no,no,no,no,1,1,6707,in,1,0
48,m,yes,no,yes,yes,yes,0,0,4526,out,41,0
7,m,no,no,yes,no,no,0,1,4115,out,40,0
64,m,yes,yes,no,yes,no,0,1,3222,in,6,0
6,m,no,yes,no,no,yes,1,1,7215,out,2,0
9,m,no,no,no,no,no,1,1,9137,in,11,0
80,f,no,no,no,no,no,1,0,9355,in,42,0
75,m,no,no,no,yes,no,0,1,1603,in,75,0
71,f,yes,no,yes,no,yes,1,1,9749,in,90,0
78,m,no,yes,no,yes,yes,0,1,6053,in,91,0
72,m,no,yes,no,no,yes,0,0,9216,in,73,0
13,m,no,yes,no,no,yes,0,1,6606,out,55,0
34,m,no,no,no,no,no,1,1,2682,in,90,0
28,m,no,no,yes,yes,no,0,0,7503,in,98,0
39,f,yes,no,yes,yes,no,1,1,6391,in,67,0
6,m,yes,no,no,yes,yes,1,1,4173,out,11,0
29,m,yes,yes,yes,no,yes,0,1,6144,out,18,0
38,m,yes,no,yes,no,yes,0,0,6812,in,19,0
94,f,yes,no,yes,no,yes,0,1,852,out,57,0
65,m,yes,yes,yes,yes,no,0,0,7500,in,3,0
60,m,yes,no,no,no,yes,1,1,9191,in,15,0
15,f,yes,yes,no,yes,yes,1,0,6347,in,29,0
64,m,no,no,yes,no,no,1,1,4072,out,30,0
0,m,no,yes,no,no,no,1,1,7494,out,50,0
3,m,yes,no,yes,no,yes,1,1,5527,in,27,0
83,f,no,yes,yes,yes,yes,0,0,3389,in,30,0
81,m,no,no,no,yes,yes,1,1,911,in,73,0
88,f,yes,yes,no,no,yes,0,1,4939,in,56,0
26,f,yes,yes,no,yes,yes,1,1,6833,out,5,0
32,m,no,no,no,no,yes,0,1,1574,out,98,0
99,f,yes,no,yes,no,yes,1,1,4287,in,41,0
63,m,yes,yes,yes,yes,yes,0,1,5451,out,16,0
7,m,yes,no,yes,yes,no,1,1,4452,in,42,0
17,f,no,no,no,yes,yes,1,1,4758,out,9,0
40,f,no,yes,yes,no,no,1,0,6500,out,33,0
52,f,yes,no,yes,no,yes,0,0,6461,in,93,0
24,f,no,no,no,no,no,1,1,7384,in,52,0
36,f,no,yes,no,yes,no,0,1,5555,in,29,0
51,m,no,no,no,no,no,0,1,6640,out,64,0
12,f,yes,no,no,yes,no,1,1,8274,out,35,0
45,m,yes,yes,no,yes,no,0,0,6661,in,50,0
8,m,no,yes,no,no,no,0,1,4335,out,19,0
84,f,no,no,no,no,no,0,0,4751,in,12,0
82,m,yes,no,no,no,no,0,0,9723,in,15,0
90,m,yes,no,no,no,no,0,1,3178,in,69,0
57,f,no,yes,no,yes,yes,0,0,7439,out,1,0
26,f,no,yes,no,yes,no,1,1,8136,out,28,0
32,m,yes,no,no,no,yes,0,0,3558,out,19,0
14,m,no,no,no,no,no,0,1,5754,in,90,0
95,m,yes,no,yes,yes,no,0,1,474,in,84,0
69,f,no,yes,no,yes,no,1,1,5343,out,26,0
25,m,no,no,yes,no,yes,0,0,7708,in,30,0
90,f,no,no,yes,yes,yes,0,0,9410,out,31,0
25,m,no,no,no,no,no,1,1,4200,out,45,0
14,f,yes,yes,no,no,no,0,1,7824,in,68,0
38,m,yes,yes,no,no,no,0,1,5032,out,8,0
49,m,yes,yes,no,no,no,1,1,5903,in,27,0
14,m,yes,no,yes,yes,no,1,1,7936,out,10,0
37,m,yes,yes,yes,yes,yes,1,1,6568,out,46,0
59,f,yes,yes,no,no,no,0,1,8175,in,23,0
25,m,yes,no,no,no,no,0,1,4182,in,12,0
25,f,no,no,yes,no,yes,0,0,8717,out,29,0
71,f,yes,yes,no,yes,yes,1,1,5610,in,97,0
77,m,yes,no,no,yes,yes,1,1,5091,in,38,0
69,f,no,yes,no,yes,yes,0,0,5745,out,39,0
5,f,yes,yes,yes,no,yes,1,1,8222,out,89,0
72,m,no,no,no,no,yes,1,1,7021,out,29,0
19,f,no,no,no,yes,yes,0,0,3214,in,72,0
41,m,yes,no,yes,no,yes,1,1,4949,in,17,0
10,m,yes,no,no,yes,no,1,0,5032,out,74,0
86,f,yes,no,no,yes,yes,0,0,2072,out,3,0
29,f,yes,no,no,yes,no,1,1,3847,out,98,0
34,m,no,no,no,no,no,0,0,2152,out,64,0
26,m,yes,no,yes,yes,no,0,1,3704,in,78,0
63,f,no,yes,no,no,yes,0,1,2768,out,93,0
29,m,no,yes,yes,yes,no,1,0,9521,out,66,0
27,m,yes,yes,yes,yes,yes,1,0,3953,in,61,0
21,f,yes,no,yes,yes,yes,1,0,8202,in,13,0
90,f,no,no,no,no,yes,1,1,4642,out,46,0
22,f,yes,no,yes,yes,no,0,0,8096,in,9,0
50,m,no,no,yes,no,no,0,1,2292,in,34,0
70,f,yes,no,no,no,no,0,1,7632,in,69,0
30,m,yes,yes,yes,yes,no,1,1,893,in,77,0
5,m,no,yes,yes,yes,no,0,1,9905,in,33,0
75,m,no,no,no,no,no,0,1,4911,in,7,0
7,m,no,yes,no,yes,no,0,0,8583,out,40,0
29,f,yes,no,yes,yes,yes,1,1,6902,out,45,0
10,f,yes,no,yes,yes,yes,1,0,7910,in,31,0
95,m,no,yes,no,yes,yes,0,0,4804,in,92,0
49,m,no,no,no,yes,yes,1,1,2505,in,38,0
91,m,no,no,yes,no,no,0,0,2001,out,3,0
74,f,no,yes,no,no,no,0,1,1392,in,80,0
37,f,yes,no,yes,no,yes,0,1,9890,out,79,0
56,f,no,yes,no,yes,yes,0,0,3661,in,8,0
77,f,no,yes,no,yes,yes,0,0,6261,in,61,0
18,m,yes,yes,yes,yes,no,1,0,9872,out,4,0
87,m,no,no,no,no,yes,0,1,7992,out,32,0
13,f,yes,yes,yes,no,no,0,0,7503,in,100,0
68,m,no,yes,yes,no,no,0,1,3600,in,46,0
42,f,yes,no,no,yes,no,1,1,7365,out,87,0
56,m,yes,no,yes,no,no,0,1,1042,in,91,0
54,f,no,no,no,no,yes,1,1,2643,out,61,0
9,f,no,no,no,no,no,1,1,7456,out,55,0
77,m,yes,no,no,yes,yes,0,0,9279,out,78,0
7,f,no,no,yes,yes,yes,0,1,5772,out,83,0
55,m,no,no,yes,yes,yes,0,0,3478,out,96,0
37,f,no,no,yes,yes,no,1,0,7627,in,97,0
39,f,no,yes,yes,no,no,1,0,7229,out,33,0
100,m,yes,yes,no,no,no,1,0,4833,out,95,0
46,f,yes,yes,yes,no,yes,0,1,2608,out,87,0
100,f,no,no,yes,no,yes,0,1,4673,out,62,0
98,f,yes,no,no,no,no,1,0,4835,out,97,0
91,f,yes,yes,yes,no,yes,0,0,7052,in,75,0
39,f,no,yes,no,yes,yes,0,0,2931,out,41,0
58,m,yes,no,no,yes,no,1,0,6502,in,75,0
13,f,yes,yes,no,no,yes,0,0,2739,in,90,0
95,m,yes,no,yes,yes,yes,0,1,4342,out,34,0
68,f,yes,no,no,no,no,0,1,4401,in,19,0
25,m,yes,no,yes,no,yes,1,1,2555,out,48,0
53,f,yes,yes,no,no,no,1,0,4765,out,77,0
25,m,yes,yes,no,yes,no,1,1,6280,in,6,0
34,m,yes,no,no,no,yes,0,1,5556,out,29,0
6,m,no,no,no,no,yes,0,1,140,out,8,0
17,m,yes,yes,no,yes,no,0,1,3909,in,61,0
87,f,no,yes,yes,no,yes,1,1,2557,out,46,0
51,f,no,no,no,no,yes,1,1,8407,in,76,0
67,m,yes,no,yes,no,yes,1,1,9460,out,87,0
73,m,no,yes,no,no,no,0,0,1139,out,99,0
80,m,no,yes,no,no,yes,1,1,8000,out,42,0
76,f,no,no,no,no,no,1,0,7044,out,84,0
69,f,yes,no,yes,yes,no,0,0,7141,out,17,0
56,m,yes,yes,yes,yes,no,1,1,189,in,20,0
27,f,no,yes,no,yes,yes,1,0,9640,out,34,0
88,f,no,no,no,yes,no,0,1,7909,in,78,0
50,m,no,no,yes,no,yes,0,1,5303,in,99,0
50,m,no,no,yes,yes,no,1,1,4766,in,10,0
82,f,no,no,no,yes,no,1,1,2861,out,40,0
46,f,no,yes,yes,yes,no,1,1,7440,in,12,0
73,m,no,yes,yes,no,yes,0,0,8709,in,0,0
64,f,no,yes,no,no,yes,0,1,1311,out,59,0
39,m,no,yes,no,no,no,0,1,9712,in,15,0
15,f,no,no,no,no,yes,1,1,7985,out,70,0
70,f,no,no,yes,yes,no,0,1,6063,in,87,0
50,f,no,yes,no,no,yes,0,0,7578,out,76,0
59,f,yes,yes,no,no,no,1,1,4311,out,93,0
25,m,yes,no,yes,no,no,0,1,5361,out,31,0
64,f,yes,no,yes,yes,yes,1,1,1806,in,41,0
8,m,yes,yes,yes,no,yes,1,1,7066,in,8,0
27,f,no,yes,no,yes,no,1,0,9944,out,6,0
40,m,no,no,yes,yes,yes,1,0,1327,out,76,0
5,m,yes,no,no,yes,yes,0,0,2974,out,83,0
43,f,no,yes,no,no,yes,0,0,4403,in,3,0
9,f,no,no,no,yes,no,0,1,1411,out,70,0
50,f,yes,no,no,yes,yes,0,1,7539,in,97,0
2,f,yes,yes,yes,yes,yes,0,1,2835,out,26,0
21,f,yes,yes,yes,yes,yes,1,0,2669,out,92,0
39,f,yes,no,no,yes,yes,0,0,6670,out,40,0
87,m,yes,no,yes,yes,no,0,0,6796,out,73,0
59,f,yes,no,yes,no,yes,1,1,5586,in,61,0
48,m,no,no,yes,no,no,1,0,8759,in,44,0
56,f,yes,no,no,no,no,1,1,3823,out,7,0
59,f,yes,yes,no,yes,yes,1,0,9867,in,23,0
26,f,no,no,no,no,no,1,1,935,out,87,0
36,f,no,yes,no,yes,yes,0,1,5916,in,19,0
23,m,no,yes,no,yes,no,1,1,8379,in,73,0
86,m,no,yes,no,no,no,1,0,6083,out,77,0
25,f,yes,no,no,yes,yes,0,1,2692,out,24,0
11,m,no,no,no,no,no,1,0,5573,in,42,0
8,f,yes,yes,no,no,no,1,1,8459,in,50,0
21,f,yes,no,no,no,no,0,0,1694,out,34,0
71,f,yes,no,no,no,yes,0,1,9573,in,50,0
1,m,yes,no,no,no,no,1,0,5023,in,43,0
55,f,yes,yes,no,no,no,1,0,6338,in,51,0
27,f,yes,no,no,yes,no,0,0,6130,in,48,0
43,m,no,no,no,no,no,1,0,9179,out,50,0
43,m,yes,yes,no,yes,no,0,1,4861,in,68,0
40,m,no,yes,no,yes,no,1,1,2363,out,40,0
96,f,yes,yes,no,yes,no,1,1,9164,in,62,0
44,m,no,yes,no,yes,no,1,1,968,in,95,0
21,f,no,no,yes,no,yes,0,0,545,out,57,0
42,m,yes,no,yes,no,yes,0,1,8370,out,67,0
87,m,no,yes,no,yes,no,0,1,1640,in,31,0
20,m,yes,yes,no,no,yes,0,1,9340,in,67,0
35,f,yes,yes,no,no,yes,1,0,3081,in,23,0
95,m,yes,no,yes,yes,no,0,1,2351,out,37,0
35,m,no,no,yes,no,no,0,0,7294,out,73,0
23,m,no,yes,no,no,yes,0,1,5598,in,86,0
25,m,yes,no,yes,no,yes,0,0,6792,in,31,0
44,m,no,no,yes,yes,yes,0,1,5159,out,70,0
1,f,no,no,yes,no,no,0,1,7629,out,1,0
46,f,no,no,no,yes,no,1,1,8228,out,30,0
33,m,no,yes,yes,no,yes,0,1,7483,out,38,0
11,f,no,yes,no,yes,no,1,1,9772,out,36,0
75,m,yes,no,yes,no,yes,0,0,7098,out,68,0
18,m,yes,no,yes,yes,no,1,1,5481,in,41,0
67,f,yes,no,yes,no,no,1,1,7930,in,7,0
48,m,no,yes,no,yes,no,0,0,1744,in,93,0
52,f,yes,no,no,yes,yes,0,0,2059,out,31,0
51,m,no,yes,yes,no,yes,1,0,146,out,38,0
11,f,no,no,no,no,no,0,0,3219,out,43,0
1,f,no,yes,yes,no,no,1,1,1874,in,11,0
6,f,no,no,yes,yes,yes,0,1,7055,in,40,0
55,m,yes,no,yes,yes,no,0,0,865,in,92,0
52,f,no,yes,yes,no,no,1,0,3590,out,65,0
85,m,no,no,no,no,no,1,0,825,in,97,0
21,m,no,no,yes,yes,yes,0,0,8512,out,50,0
26,m,yes,no,yes,no,yes,0,1,5657,in,36,0
19,m,yes,yes,no,no,no,1,0,9855,in,96,0
56,f,no,no,yes,yes,no,1,0,1046,in,86,0
53,f,yes,no,no,yes,no,1,0,9719,out,22,0
26,f,no,no,yes,no,no,0,0,8841,in,1,0
33,f,no,no,no,yes,yes,0,1,5275,out,51,0
29,f,yes,no,no,yes,no,1,1,6780,in,59,0
86,m,no,yes,yes,yes,yes,1,0,4089,out,64,0
16,f,no,yes,yes,yes,no,0,0,1798,in,81,0
53,m,no,no,no,yes,yes,0,0,2712,in,49,0
18,m,no,no,no,no,no,1,0,7110,out,16,0
18,f,no,yes,no,yes,no,0,1,1304,in,96,0
2,f,no,yes,yes,yes,yes,1,1,7259,in,41,0
37,f,yes,yes,yes,no,no,0,1,9882,out,6,0
6,m,no,yes,yes,no,no,0,0,4916,in,72,0
15,f,yes,no,no,no,yes,0,1,1146,out,22,0
28,f,no,no,yes,yes,no,0,0,4232,out,48,0
72,m,yes,no,yes,yes,yes,0,0,5542,out,44,0
17,f,yes,no,no,yes,no,0,1,6042,out,78,0
38,f,no,no,yes,no,no,1,1,4552,in,47,0
10,f,no,yes,no,no,yes,0,0,2295,in,70,0
28,m,no,yes,no,no,yes,0,1,4128,in,54,0
43,m,no,no,no,no,no,0,1,6691,out,83,0
4,f,no,no,no,yes,yes,0,0,3927,out,31,0
49,f,no,no,yes,yes,yes,1,1,5955,in,31,0
6,m,yes,no,no,no,no,1,0,5171,out,77,0
0,f,yes,yes,yes,yes,no,1,1,6771,in,95,0
0,m,yes,no,yes,no,no,1,0,3211,in,53,0
22,f,no,no,yes,no,no,1,1,4294,in,74,0
62,f,no,no,no,yes,no,0,0,3456,in,79,0
74,m,no,no,yes,yes,yes,0,1,7573,in,46,0
65,f,yes,yes,no,yes,no,0,0,3047,in,3,0
40,f,no,yes,no,yes,no,1,1,5301,in,99,0
48,m,no,yes,no,no,yes,1,0,910,out,51,0
94,f,yes,no,no,no,no,0,0,7324,in,3,0
29,f,yes,yes,no,yes,yes,0,1,8647,in,23,0
51,f,no,no,no,no,no,1,1,8718,out,57,0
36,f,no,yes,no,no,yes,0,1,7182,out,14,0
0,m,yes,yes,no,yes,no,1,0,8696,out,7,0
43,f,no,no,yes,no,no,1,0,9611,in,25,0
99,f,yes,no,yes,no,yes,0,1,9047,in,89,0
40,m,yes,no,yes,no,yes,0,1,5555,out,35,0
4,m,no,yes,no,no,yes,0,1,5260,in,13,0
82,m,no,no,yes,yes,no,0,0,4451,out,27,0
100,f,yes,no,yes,no,yes,1,1,9519,out,1,0
18,f,yes,yes,no,no,no,0,1,3650,in,40,0
83,f,no,no,no,yes,no,0,0,4590,out,49,0
53,f,yes,no,no,yes,no,0,0,6329,in,19,0
98,m,yes,no,yes,yes,no,0,1,6950,out,23,0
6,f,yes,yes,yes,yes,yes,1,0,6561,in,47,0
13,m,yes,yes,yes,yes,no,1,1,5006,out,9,0
53,m,no,no,no,yes,no,0,0,5167,in,78,0
93,f,no,no,no,no,no,1,0,1596,in,1,0
86,f,no,no,no,no,yes,0,0,1856,out,78,0
70,f,no,yes,yes,yes,no,1,1,7230,out,73,0
3,m,yes,no,no,yes,yes,0,0,7924,out,39,0
73,f,yes,yes,no,no,yes,0,1,5237,in,58,0
2,f,no,no,no,yes,yes,1,1,360,in,88,0
59,f,yes,yes,yes,no,no,0,1,6347,out,95,0
56,f,yes,yes,no,yes,yes,0,1,9429,out,90,0
91,m,yes,no,yes,yes,no,1,1,3969,out,19,0
49,f,yes,yes,no,no,yes,0,1,9930,in,63,0
49,f,no,yes,yes,yes,yes,0,1,7711,out,2,0
22,m,yes,yes,yes,yes,yes,1,1,1915,out,77,0
25,f,no,no,no,no,yes,0,1,5017,out,87,0
53,m,no,no,yes,yes,no,0,0,4878,in,75,0
67,f,yes,yes,yes,no,yes,1,1,8342,in,5,0
24,f,yes,yes,no,no,yes,1,0,6936,out,72,0
80,m,no,no,no,no,no,1,1,7560,out,28,0
61,m,yes,yes,yes,yes,yes,0,1,4374,in,14,0
31,f,no,no,yes,no,yes,0,0,9842,in,6,0
95,m,no,yes,yes,no,yes,0,0,629,in,58,0
0,f,yes,yes,yes,yes,no,0,1,7668,out,83,0
98,m,no,no,yes,no,no,1,1,4793,out,72,0
42,m,no,no,no,yes,no,0,1,4609,in,55,0
46,f,no,yes,no,no,no,1,0,2042,out,71,0
27,m,yes,no,no,no,no,1,1,4184,in,88,0
30,m,yes,yes,no,no,no,0,0,8048,in,2,0
12,m,yes,yes,no,yes,no,0,1,2849,out,22,0
86,f,no,no,no,no,yes,1,1,6892,in,77,0
52,f,yes,yes,yes,yes,no,0,1,496,in,99,0
39,f,no,yes,yes,no,no,0,0,8563,in,57,0
43,m,no,no,no,no,no,1,0,5369,in,58,0
56,m,yes,yes,no,yes,no,0,1,6290,in,36,0
41,f,no,yes,yes,yes,no,1,1,4430,out,73,0
33,f,yes,no,yes,no,no,1,0,5696,out,80,0
94,f,no,yes,no,no,yes,0,0,2710,in,87,0
52,f,yes,yes,no,yes,no,0,0,2797,in,85,0
30,m,yes,no,no,no,yes,0,1,2512,out,35,0
50,m,yes,yes,yes,yes,no,0,0,6255,in,90,0
4,m,no,yes,no,no,no,1,1,2113,out,4,0
19,m,no,yes,yes,yes,yes,1,0,8761,out,82,0
94,f,yes,no,yes,yes,no,0,1,4850,out,26,0
43,m,no,yes,no,yes,yes,1,1,4085,out,98,0
46,m,no,no,no,no,no,1,1,9250,out,94,0
79,f,yes,no,yes,yes,no,0,0,9843,in,38,0
46,m,yes,no,yes,no,no,0,1,9585,out,25,0
34,f,no,no,no,no,yes,1,0,4474,out,74,0
65,m,no,no,no,no,yes,0,1,9555,in,97,0
48,f,no,no,no,no,yes,0,1,5271,in,97,0
65,f,no,yes,yes,yes,no,1,1,5429,out,48,0
2,m,yes,no,yes,no,yes,0,0,394,in,64,0
9,m,yes,no,yes,yes,yes,0,1,245,out,54,0
40,f,yes,no,no,no,no,1,1,3961,in,88,0
76,f,no,yes,no,yes,yes,1,0,2297,out,18,0
64,m,yes,no,yes,yes,no,0,0,161,in,68,0
22,m,yes,yes,no,yes,no,0,1,2468,in,53,0
100,m,yes,yes,no,no,no,0,0,6461,in,59,0
51,m,no,no,no,no,no,0,1,6233,in,19,0
24,m,no,no,no,no,no,0,0,8458,out,55,0
29,f,no,no,no,yes,yes,0,1,938,out,25,0
52,m,yes,yes,yes,no,no,1,0,8613,in,28,0
10,f,yes,no,no,no,no,1,1,1672,in,68,0
55,f,yes,no,yes,yes,no,0,0,3952,out,15,0
62,f,no,yes,yes,yes,no,0,1,8842,out,26,0
44,f,no,yes,no,no,no,1,0,4905,in,47,0
95,m,no,yes,yes,no,no,0,1,4404,in,98,0
40,f,yes,yes,yes,yes,yes,0,1,2022,out,30,0
38,m,no,yes,no,yes,no,1,0,8759,out,26,0
1,m,no,yes,no,no,yes,0,0,3834,out,36,0
75,m,no,yes,no,no,no,1,1,3507,in,60,0
74,f,yes,no,yes,yes,no,0,0,7374,out,96,0
7,f,no,no,yes,no,yes,0,0,4120,in,81,0
49,f,yes,yes,yes,yes,yes,0,1,234,out,49,0
77,m,no,no,no,no,no,0,1,9456,out,36,0
79,f,no,yes,yes,no,yes,0,1,5805,out,32,0
0,m,no,yes,no,no,no,0,1,980,out,1,0
91,m,no,yes,yes,yes,no,1,1,4451,out,96,0
92,f,no,yes,no,yes,no,0,1,4205,in,63,0
43,f,yes,yes,yes,yes,yes,0,1,4992,out,39,0
3,m,no,no,no,no,no,0,0,3664,out,13,0
2,m,no,no,no,yes,yes,0,1,5461,out,45,0
74,f,no,yes,yes,yes,no,1,1,6352,in,24,0
73,m,no,no,no,no,yes,0,0,7472,in,27,0
33,f,yes,no,yes,no,yes,0,0,9076,out,29,0
8,m,yes,yes,no,no,yes,1,1,8278,in,40,0
46,f,no,no,no,no,no,0,0,3004,in,29,0
47,f,yes,yes,yes,yes,no,0,0,1928,in,86,0
46,f,yes,no,no,no,yes,1,1,5837,in,23,0
36,m,yes,yes,no,yes,no,0,0,8172,in,81,0
33,f,yes,no,no,yes,yes,1,1,8380,out,19,0
7,m,no,yes,no,yes,no,1,1,7358,out,52,0
49,f,no,no,no,yes,no,0,1,8037,out,17,0
87,m,no,yes,no,yes,no,0,0,3704,out,32,0
13,m,no,yes,no,yes,no,0,1,2654,in,42,0
68,f,yes,yes,no,yes,yes,0,0,5669,in,78,0
36,f,yes,no,no,yes,yes,1,1,3673,in,66,0
23,m,yes,yes,no,no,no,0,1,7966,in,47,0
100,f,no,no,no,no,yes,1,0,8836,in,9,0
90,m,yes,no,yes,no,no,0,1,9048,out,12,0
35,f,yes,yes,no,no,no,0,1,7965,out,75,0
21,f,yes,no,no,no,no,1,1,8076,in,36,0
2,f,no,yes,no,yes,yes,1,0,3172,in,87,0
40,f,no,yes,yes,no,no,1,0,2090,in,84,0
62,f,no,no,no,no,no,1,1,1560,out,57,0
44,f,no,no,yes,yes,no,0,0,2788,out,64,0
55,f,no,yes,no,no,yes,1,1,5076,in,29,0
81,f,no,no,no,yes,yes,1,0,7342,in,65,0
25,m,no,no,yes,yes,no,1,1,319,out,14,0
45,m,yes,yes,no,no,no,1,1,7366,out,8,0
12,f,yes,yes,yes,no,no,1,0,1340,out,9,0
33,f,yes,no,yes,yes,no,0,0,1506,out,77,0
12,m,yes,yes,no,yes,yes,1,1,576,in,62,0
20,f,yes,no,no,yes,yes,0,1,4276,in,31,0
22,f,yes,yes,no,no,yes,1,0,403,in,91,0
12,f,no,no,no,yes,no,1,0,6494,in,100,0
97,f,no,no,no,no,no,1,1,9092,out,83,0
100,m,yes,no,yes,no,yes,0,1,4937,out,97,0
96,f,no,yes,no,no,yes,0,1,1871,out,40,0
8,f,yes,yes,yes,no,yes,1,0,9712,out,6,0
84,f,no,no,no,no,yes,0,0,588,out,44,0
40,m,no,yes,yes,no,no,1,1,9558,in,24,0
69,m,no,no,no,no,no,0,0,9586,in,95,0
34,m,no,yes,yes,no,no,0,1,3422,out,20,0
90,f,yes,yes,no,yes,no,1,1,2260,out,7,0
41,f,yes,yes,yes,no,yes,1,1,9047,in,16,0
0,f,no,no,yes,no,no,0,0,1564,in,77,0
35,m,no,yes,no,no,yes,0,1,6541,in,40,0
